url,infrastructure:bridge,infrastructure:building,infrastructure:none,infrastructure:road
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614061/A0142_AP_7b93f440-eba3-46ac-9561-be1ae313ca09.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614042/A0080_AP_4093cfae-0563-4699-94f9-8fbabe7b492a.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613824/DSC_1598_72313759-0017-48bb-ada4-80d16017ac0c.jpg,0,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3045/291551/DSC_3618_a4797516-c202-4415-a3ed-be218a2089f4.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615129/BrettGro_55333000-1d90-43d3-9403-b78977910d76.jpg,0,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615130/DonBarre_fb4035ac-4976-44b8-b9c5-ddedffed29dd.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/613986/A0046V-0_ef2889ad-ff54-4f96-92cb-64bc4f421107.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/613988/VIRB0198_d9654c86-2a39-4a96-83e9-06d42a787739.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615123/ChrisPet_315ba0ee-1168-494f-95f1-f65a470bc89a.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614110/A0068_AP_16a36c87-e2a5-4d0e-baf9-5db596d442bd.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614030/A0101_AP_5584af99-8182-4714-99af-bb3d6e01874d.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3043/291632/DSC_0177_d6eea607-2b14-4cc6-add3-16c8eb7a9a79.jpg,0,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3045/291551/DSC_4579_e4c5e078-5580-4a14-85ce-b53e5caff2f1.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9161/616226/FEMA_Reg_5462436d-f8bf-49c2-bd0c-5720467c4295.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614000/A0011837_2c859b3e-5abf-4dd7-97de-d45cf5540722.jpg,1,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613755/DSC_2921_a6c3b4fb-c267-48bd-bce5-2c3898f94fde.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614044/A0153_AP_061b6e97-8721-4ad6-91ca-92523fa36a05.jpg,0,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613891/DSC_5223_7effd970-2e59-4cfe-aa87-7b16b2e53cca.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9107/616210/DSC_0599_832424bc-a1ac-4bee-85d9-a9d1554a063f.jpg,0,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3033/231175/CAPIberv_9e872064-87bf-4e43-9472-d143bb10914d.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613744/DSC_0467_6b28ea24-2b38-4a93-af28-1605c3732c54.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615132/joebell-_8a57688d-7b8a-4a47-b390-789a55f535bc.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615130/DonBarre_0ac6d1b7-6278-407f-940d-35b465b45ca5.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614042/A0080_AP_450a033a-82c0-4c26-9800-e200d72f5f2a.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614044/A0153_AP_d986f448-d930-49aa-a783-d2ab67e4de44.jpg,0,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9113/615622/DSC_0423_26f1fb3b-94ba-4974-8b8e-d40752700dc8.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614052/A0145_AP_92531f3a-9e38-407b-8dfa-36ed5f915fee.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9161/616221/FEMA_REG_aced2866-41b7-40f7-9245-8996d1c13735.jpg,0,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9157/616220/DSC_8107_2d949b32-c436-4608-af45-4b38a6bb9302.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614088/A0074_V__4ac0a651-54bf-4043-8020-8b0113ba60fd.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613829/DSC_9482_6e8c7ef5-6cc6-4582-9f16-5a1166fc1dc4.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614080/A0001_AP_cdbf5ab2-73e7-470b-9f02-77e496ea2106.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/615428/VIRB0062_1fbe2b79-03db-4fa6-bdfe-c5445bdb4be1.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614044/A0153_AP_4c0f8669-6a83-4f4f-8f2d-a77571d7bb8f.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/615223/VIRB0015_70d4ab04-04ab-48ed-a8a3-99e5b03230dd.jpg,0,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614004/A0019043_047447c7-a980-4915-ad2e-0cd40b743573.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613827/DSC_9406_9b7d5fac-b5ef-48ea-a19f-8d1925f8192c.jpg,0,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615132/JoeBell-_3cdf8d7e-44ef-4b2e-b65c-1edbb98cc13f.jpg,0,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615129/BrettGro_34d06114-8996-4dbb-88d7-f12af12efc88.jpg,0,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614053/A0144_AP_b9ccf2fc-09f5-474a-af84-e1921c4a591f.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613848/DSC_0501_b872410c-284e-4830-b1b2-ffec8b7dc1c8.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613941/DSC_4582_9b9a17fc-f4d3-4a74-a558-d51e78bb6a74.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614044/A0153_AP_2997b7f4-e6f5-4ca2-adba-18ca42d062c8.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614092/A0073_AP_e2d9cb79-92ac-4d8a-b500-905e70a11799.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3042/291545/DSC_3690_dfd9665d-1525-4e89-82a7-1a22896afd7a.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613551/DSC_0018_dc5c6675-2fa6-4630-a83e-a03d2c4fa2a9.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/615483/DSC_1239_c055e0b9-c756-468b-995b-04e44a819b18.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9161/616226/FEMA_Reg_9c2c6c13-39ae-413a-8b20-eb96e796dd95.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613895/DSC_5628_a5e069ed-4dfa-4146-ab82-c1872a1092a8.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613867/DSC_7793_9848575c-2d63-40b5-8865-f6a5bbec3824.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614110/A0068_AP_f0cd594b-0dbb-4c1c-86c0-37c68b5f88ea.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613531/DSC_1707_af04ff04-c600-4257-9963-235f40c7dd8c.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614029/A0070_AP_38f90f05-fd9b-4a2f-914b-446a280e222c.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613549/DSC_0546_8a3fde10-0f4e-4932-85cf-69dd1ce782ff.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613899/DSC_5123_11433a33-f825-45bd-a75a-49e68bc4d8e5.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3045/291582/DSC_2899_97180a4a-98f0-4204-aba7-5f6e7f0b0622.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613883/DSC_1844_5593eff2-729f-4e2e-8f19-a214f2e7aee4.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9161/616227/FEMA_Reg_f2141be7-39b6-49dc-be0c-c66bcd8daa77.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614042/A0080_AP_19f39e15-dd24-42a1-b8e7-a36a129b3ce1.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613895/DSC_5270_b96dacc4-81b5-4fe5-bb6c-68e5161dad87.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3042/291499/DSC_0180_7842ada1-fb1f-430d-aad2-7c1cf957f0e4.jpg,0,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614011/A0008AP-_e821f51e-22bd-4506-ad08-4a9bc4187e31.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614110/A0068_AP_f87e1a25-7d17-4778-bb6d-a57dd4328c95.jpg,0,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613939/DSC_0414_eecfacf1-e68d-4a17-860f-f3c0471d1102.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615123/ChrisPet_21cfeb7e-8d7e-49c7-9bff-e91590c4368e.jpg,0,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3043/291534/_DSC0524_43d71d8b-3d10-4a3b-a780-84aabb452559.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614043/A0083_AP_4f230960-4210-4644-8bb4-f696e89d19a8.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613827/DSC_9519_5eb6d49a-6f4f-4499-9be3-13060c825e3f.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615132/JoeBell-_976e298f-f13d-42c9-af1b-e126e44903e3.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614042/A0080_AP_d54c6a7c-6245-4026-a599-57b6353043d5.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/615223/VIRB0088_3b15a6e7-c5c8-4490-950a-7bc4909a33f5.jpg,0,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614044/A0153_AP_9c94a52a-a7bf-4c72-8887-32e4071250b0.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9157/616220/DSC_7803_23d0eb14-3a4b-4d8f-8405-c4e8b507de41.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-92_3611e909-1f70-486c-84fe-fe556e3235d2.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613937/DSC_1426_cb1a26e0-e23b-4b1a-8eb6-58586e71b3b8.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615127/TimCooli_49151a59-c01c-4f5f-bffd-33589826dba3.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/613984/A0032-71_2379574d-93a5-4c96-ada0-48a991abfa61.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613769/DSC_6556_8226cbeb-96fe-43f0-9bb7-9b8fe913cb02.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613823/DSC_9871_c9ef5a19-0afd-460e-a059-37de8b2248ca.jpg,0,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3043/291569/DSC_0367_397d2283-c76b-4711-bedf-d51667f8fddf.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/613983/A0046-71_84ff68a6-1d18-4380-ad79-d5aa769c297b.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615126/SteveBla_3b33ef61-04b7-4c45-9b51-8172c817d4a4.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/615428/VIRB0187_d64efe50-0b54-451a-87bb-ed5c3468fe32.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614044/A0153_AP_0c27a556-aadf-4e55-b939-af4141ca5d24.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615129/BrettGro_1e3c2fbd-255f-4c99-8f20-29e21124747c.jpg,0,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614042/A0080_AP_ec2b1584-2790-423b-bcd6-d4471f3e73fb.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613865/DSC_1850_cd16fc75-c997-4a41-9375-cfbccd5566ea.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3043/291620/DSC_0059_ebce595d-c175-45ba-9559-3d1fdbf935df.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615129/BrettGro_4f0e652a-2235-486c-acd8-f330c28bf288.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/613991/A0022bVi_8208a312-521b-4f8b-9c96-8e707460755d.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614172/A0083_AP_10285086-9c83-437a-a43d-2c327ed37367.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613805/12efb005-37f2-41b7-9d71-b8b916099fdc.jpg,0,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613904/CAP_2730_b073666b-dcec-4d3f-9e3c-29a2ee4365d3.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615125/MarkBail_9ede297d-931e-4f5b-a4c7-b9e63c45b2a8.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9157/616220/DSC_7773_3c6adaf7-66cf-414c-a5d0-4d65df602c7e.jpg,0,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615125/MarkBail_437024df-af7c-4ebb-8621-4307ba9515bb.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9107/616206/DSC_0121_9d88335d-8ddf-4348-bc7c-f754952c1481.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614056/A0113_AP_ef3dd1f0-359c-47cd-83e9-78c2d688c7e7.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/615223/VIRB0142_c90f6746-b61a-416b-a039-6e467e0fe262.jpg,0,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614109/DSC_0529_8f943fbe-6654-46ad-9579-0f2d64cd7dd6.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614042/A0080_AP_8a49542b-e06d-44dc-9602-9b4b50bf6d66.jpg,0,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613897/DSC_5038_91a3f581-52c4-4edb-b611-354b305b6e1f.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614004/A0019052_6c72b3a9-fb08-4400-9ef0-2171dea6f639.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615132/JoeBell-_5f4179a8-a236-44e7-9033-c20cba5d8ecc.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613811/DSC_0778_cbc2b3c5-c2d6-4f00-b9e0-fbbe0a361098.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615127/TimCooli_2eee90ec-1df2-4818-a123-723cfaf9109c.jpg,0,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614004/A0019047_0ef78567-2bfa-42f1-88b2-cb4fdb158acd.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613897/DSC_4573_e5023f00-002f-4f0a-8d68-52669499e846.jpg,0,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613795/DSC_6853_018b1cfc-698b-47c2-a04d-0597705b2129.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613895/DSC_5389_c10b43bb-4e96-47d3-a077-6aa1750e00ec.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614042/A0080_AP_cbfdbb79-58ce-400c-a455-4c9ebb204c0a.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613829/DSC_8290_93e5a0c3-f54e-44dd-92eb-54aa9f21deb3.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/615468/DSC_0713_8ec1eb32-67f6-4f97-9d46-53e9401f9a0e.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613806/9f089357-567a-430b-915b-5bba06b9acf4.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9107/616211/DSC_1663_fa4ef375-49e8-43e8-9d77-4c0890ce3323.jpg,0,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615125/MarkBail_c184df7e-6308-45a1-8104-2e566381d97f.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613551/DSC_1111_f95ae433-5d06-44dc-a5b1-f31a5bf964bd.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9161/616227/FEMA_Reg_c61581b8-ebb0-45ac-8435-15f8dbff1c10.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614044/A0153_AP_ddd52367-ee55-4223-b436-8d3aae345901.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/615428/VIRB0162_5a3c4f39-93b8-482c-9260-4c4008f76bad.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614042/A0080_AP_24a33aaf-db3d-43f5-8eae-035c2b85d74c.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9161/616227/FEMA_Reg_a111d70b-1420-49e0-a024-e825959de267.jpg,0,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/615223/VIRB0012_c9b0b104-5505-46e1-8022-59c850f0b574.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613555/DSC_0224_b3bb636e-794f-477a-addc-da76cd5931e5.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615123/ChrisPet_a1197677-505f-4e2c-a275-7f4d6a61300c.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613946/DSC_4136_c62cb5fc-ff6e-4c17-a28f-d39a8b4a5fe6.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613906/DSC_5715_b1dd42d5-404f-4eed-b602-a8bf732656a9.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614003/A0027V01_36641032-f411-4223-861d-a562f693e7b1.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9161/616226/FEMA_Reg_8ee771d1-eb32-40bd-9967-569278439875.jpg,0,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613549/DSC_0611_91562a49-eaa3-4d9a-88b8-942fc457005a.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613549/DSC_1152_dace36f9-faa0-4ec9-b279-d477b213b69f.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614110/A0068_AP_26f12c8c-80cd-46c7-b800-49d1aa181b67.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-92_8d79912f-c2c8-4b55-b881-7b6fe9ecdf25.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613734/ALW_3632_5d1413a6-173f-4b72-9c82-b5852d7336d2.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614040/A0078_AP_db9902e9-5496-4ffa-a26e-5cca46f86259.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615122/FLO_1250_071afa9f-b6c2-4465-9e09-449316a8f2dd.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613901/DSC_8707_add76cab-b7b1-4fc3-a43d-597514878e3f.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/100421/DSC_3836_10696032-b37e-43c0-ab53-df03f3103bc1.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614079/A0022_AP_c658eac7-a636-49a6-9a62-f1e6e8f87d05.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615122/FLO_1273_58efeab2-3e24-4ec4-82c1-8e7a869df8bf.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613574/A67_0051_5ebd5e3d-a509-4f95-b092-1be0986a59de.jpg,0,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-94_9cd443af-2669-4800-a056-599cc54afa6c.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613925/DSC_2237_8e9c505c-a2ea-4d8c-9473-01a43f531a62.jpg,0,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613895/DSC_5297_b376712f-18b0-47e7-8bbb-736f5047823f.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615125/MarkBail_1f830f5f-912e-4126-9cc2-18a0fcebf580.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/616234/DSC_0024_dd2dc843-35ab-4fb7-829d-947e3de26153.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613829/DSC_9360_8760695f-f93e-4f3e-8c3e-4762474c5c65.jpg,0,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615123/ChrisPet_c4d38910-e4a7-4612-ada3-51af34fe588a.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613895/DSC_2927_47e88bd2-5f30-44ca-9be9-18275fd8d8c0.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614110/A0068_AP_b1188411-94e8-4c2c-8cd8-823908e971ee.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/615428/VIRB0080_f770af1e-53fd-49b4-bf35-a582c0cd2753.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615126/SteveBla_12490a98-5fa3-4063-8f94-637eb145de0d.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613555/DSC_0331_2ba201e9-45d2-4b6a-99c9-9b228ddd6c68.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615127/TimCooli_7402c99a-9f35-4080-b118-e609cc514e62.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615123/ChrisPet_00b5071c-4e78-4e5a-94b2-88a9162245e9.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3042/291505/DSC_1677_691c2456-ab7f-4fa6-b364-a78165260dc4.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9157/616220/DSC_7956_6768e7cf-f2fa-4b69-99fe-bfe2fb72333e.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9157/616220/DSC_8171_a7b09f1a-f067-4d03-a9ee-4a0a12cb2d19.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615122/FLO_1274_a98d07ba-e1ec-4039-819a-f3858b295239.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614030/A0101_AP_db1b47c2-cea2-443a-a9a3-538ca1011914.jpg,0,1,0,0
